#17 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(146): Magento\Framework\Model\ExecuteCommitCallbacks->afterCommit(Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor), Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor))
#18 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->Magento\Framework\Interception\{closure}()
#19 /var/www/html/generated/code/Magento/Framework/DB/Adapter/Pdo/Mysql/Interceptor.php(32): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->___callPlugins('commit', Array, Array)
#20 /var/www/html/vendor/magento/framework/Setup/Patch/PatchApplier.php(169): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->commit()
#21 /var/www/html/setup/src/Magento/Setup/Model/Installer.php(1148): Magento\Framework\Setup\Patch\PatchApplier->applyDataPatch('Magento_Catalog...')
#22 /var/www/html/setup/src/Magento/Setup/Model/Installer.php(1020): Magento\Setup\Model\Installer->handleDBSchemaData(Object(Magento\Setup\Module\DataSetup), 'data', Array)
#23 /var/www/html/setup/src/Magento/Setup/Console/Command/UpgradeCommand.php(151): Magento\Setup\Model\Installer->installDataFixtures(Array, true)
#24 /var/www/html/vendor/symfony/console/Command/Command.php(326): Magento\Setup\Console\Command\UpgradeCommand->execute(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#25 /var/www/html/vendor/symfony/console/Application.php(1078): Symfony\Component\Console\Command\Command->run(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#26 /var/www/html/vendor/symfony/console/Application.php(324): Symfony\Component\Console\Application->doRunCommand(Object(Magento\Setup\Console\Command\UpgradeCommand), Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#27 /var/www/html/vendor/magento/framework/Console/Cli.php(122): Symfony\Component\Console\Application->doRun(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#28 /var/www/html/vendor/symfony/console/Application.php(175): Magento\Framework\Console\Cli->doRun(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#29 /var/www/html/bin/magento(23): Symfony\Component\Console\Application->run()
#30 {main} {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): Area code is not set at /var/www/html/vendor/magento/framework/App/State.php:149)"} []
[2025-05-29T11:51:16.725224+00:00] main.CRITICAL: Magento\Framework\Exception\LocalizedException: Area code is not set in /var/www/html/vendor/magento/framework/App/State.php:149
Stack trace:
#0 /var/www/html/generated/code/Magento/Framework/App/State/Interceptor.php(50): Magento\Framework\App\State->getAreaCode()
#1 /var/www/html/vendor/magento/module-catalog/Model/Product.php(2408): Magento\Framework\App\State\Interceptor->getAreaCode()
#2 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Catalog\Model\Product->getIdentities()
#3 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Catalog\Model\Product\Interceptor->___callParent('getIdentities', Array)
#4 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Catalog\Model\Product\Interceptor->Magento\Framework\Interception\{closure}()
#5 /var/www/html/generated/code/Magento/Catalog/Model/Product/Interceptor.php(1112): Magento\Catalog\Model\Product\Interceptor->___callPlugins('getIdentities', Array, Array)
#6 /var/www/html/vendor/magento/framework/App/Cache/Tag/Strategy/Identifier.php(25): Magento\Catalog\Model\Product\Interceptor->getIdentities()
#7 /var/www/html/vendor/magento/framework/App/Cache/Tag/Resolver.php(43): Magento\Framework\App\Cache\Tag\Strategy\Identifier->getTags(Object(Magento\Catalog\Model\Product\Interceptor))
#8 /var/www/html/vendor/magento/module-page-cache/Observer/FlushCacheByTags.php(81): Magento\Framework\App\Cache\Tag\Resolver->getTags(Object(Magento\Catalog\Model\Product\Interceptor))
#9 /var/www/html/vendor/magento/framework/Event/Invoker/InvokerDefault.php(88): Magento\PageCache\Observer\FlushCacheByTags->execute(Object(Magento\Framework\Event\Observer))
#10 /var/www/html/vendor/magento/framework/Event/Invoker/InvokerDefault.php(74): Magento\Framework\Event\Invoker\InvokerDefault->_callObserverMethod(Object(Magento\PageCache\Observer\FlushCacheByTags), Object(Magento\Framework\Event\Observer))
#11 /var/www/html/vendor/magento/framework/Event/Manager.php(65): Magento\Framework\Event\Invoker\InvokerDefault->dispatch(Array, Object(Magento\Framework\Event\Observer))
#12 /var/www/html/generated/code/Magento/Framework/Event/Manager/Proxy.php(105): Magento\Framework\Event\Manager->dispatch('model_save_comm...', Array)
#13 /var/www/html/vendor/magento/framework/Model/AbstractModel.php(692): Magento\Framework\Event\Manager\Proxy->dispatch('model_save_comm...', Array)
#14 /var/www/html/generated/code/Magento/Catalog/Model/Product/Interceptor.php(1715): Magento\Framework\Model\AbstractModel->afterCommitCallback()
#15 [internal function]: Magento\Catalog\Model\Product\Interceptor->afterCommitCallback()
#16 /var/www/html/vendor/magento/framework/Model/ExecuteCommitCallbacks.php(44): call_user_func(Array)
#17 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(146): Magento\Framework\Model\ExecuteCommitCallbacks->afterCommit(Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor), Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor))
#18 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->Magento\Framework\Interception\{closure}()
#19 /var/www/html/generated/code/Magento/Framework/DB/Adapter/Pdo/Mysql/Interceptor.php(32): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->___callPlugins('commit', Array, Array)
#20 /var/www/html/vendor/magento/framework/Setup/Patch/PatchApplier.php(169): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->commit()
#21 /var/www/html/setup/src/Magento/Setup/Model/Installer.php(1148): Magento\Framework\Setup\Patch\PatchApplier->applyDataPatch('Magento_Catalog...')
#22 /var/www/html/setup/src/Magento/Setup/Model/Installer.php(1020): Magento\Setup\Model\Installer->handleDBSchemaData(Object(Magento\Setup\Module\DataSetup), 'data', Array)
#23 /var/www/html/setup/src/Magento/Setup/Console/Command/UpgradeCommand.php(151): Magento\Setup\Model\Installer->installDataFixtures(Array, true)
#24 /var/www/html/vendor/symfony/console/Command/Command.php(326): Magento\Setup\Console\Command\UpgradeCommand->execute(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#25 /var/www/html/vendor/symfony/console/Application.php(1078): Symfony\Component\Console\Command\Command->run(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#26 /var/www/html/vendor/symfony/console/Application.php(324): Symfony\Component\Console\Application->doRunCommand(Object(Magento\Setup\Console\Command\UpgradeCommand), Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#27 /var/www/html/vendor/magento/framework/Console/Cli.php(122): Symfony\Component\Console\Application->doRun(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#28 /var/www/html/vendor/symfony/console/Application.php(175): Magento\Framework\Console\Cli->doRun(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#29 /var/www/html/bin/magento(23): Symfony\Component\Console\Application->run()
#30 {main} {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): Area code is not set at /var/www/html/vendor/magento/framework/App/State.php:149)"} []
[2025-05-29T11:51:16.725360+00:00] main.CRITICAL: Magento\Framework\Exception\LocalizedException: Area code is not set in /var/www/html/vendor/magento/framework/App/State.php:149
Stack trace:
#0 /var/www/html/generated/code/Magento/Framework/App/State/Interceptor.php(50): Magento\Framework\App\State->getAreaCode()
#1 /var/www/html/vendor/magento/module-catalog/Model/Product.php(2408): Magento\Framework\App\State\Interceptor->getAreaCode()
#2 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Catalog\Model\Product->getIdentities()
#3 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Catalog\Model\Product\Interceptor->___callParent('getIdentities', Array)
#4 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Catalog\Model\Product\Interceptor->Magento\Framework\Interception\{closure}()
#5 /var/www/html/generated/code/Magento/Catalog/Model/Product/Interceptor.php(1112): Magento\Catalog\Model\Product\Interceptor->___callPlugins('getIdentities', Array, Array)
#6 /var/www/html/vendor/magento/framework/App/Cache/Tag/Strategy/Identifier.php(25): Magento\Catalog\Model\Product\Interceptor->getIdentities()
#7 /var/www/html/vendor/magento/framework/App/Cache/Tag/Resolver.php(43): Magento\Framework\App\Cache\Tag\Strategy\Identifier->getTags(Object(Magento\Catalog\Model\Product\Interceptor))
#8 /var/www/html/vendor/magento/module-page-cache/Observer/FlushCacheByTags.php(81): Magento\Framework\App\Cache\Tag\Resolver->getTags(Object(Magento\Catalog\Model\Product\Interceptor))
#9 /var/www/html/vendor/magento/framework/Event/Invoker/InvokerDefault.php(88): Magento\PageCache\Observer\FlushCacheByTags->execute(Object(Magento\Framework\Event\Observer))
#10 /var/www/html/vendor/magento/framework/Event/Invoker/InvokerDefault.php(74): Magento\Framework\Event\Invoker\InvokerDefault->_callObserverMethod(Object(Magento\PageCache\Observer\FlushCacheByTags), Object(Magento\Framework\Event\Observer))
#11 /var/www/html/vendor/magento/framework/Event/Manager.php(65): Magento\Framework\Event\Invoker\InvokerDefault->dispatch(Array, Object(Magento\Framework\Event\Observer))
#12 /var/www/html/generated/code/Magento/Framework/Event/Manager/Proxy.php(105): Magento\Framework\Event\Manager->dispatch('model_save_comm...', Array)
#13 /var/www/html/vendor/magento/framework/Model/AbstractModel.php(692): Magento\Framework\Event\Manager\Proxy->dispatch('model_save_comm...', Array)
#14 /var/www/html/generated/code/Magento/Catalog/Model/Product/Interceptor.php(1715): Magento\Framework\Model\AbstractModel->afterCommitCallback()
#15 [internal function]: Magento\Catalog\Model\Product\Interceptor->afterCommitCallback()
#16 /var/www/html/vendor/magento/framework/Model/ExecuteCommitCallbacks.php(44): call_user_func(Array)
#17 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(146): Magento\Framework\Model\ExecuteCommitCallbacks->afterCommit(Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor), Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor))
#18 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->Magento\Framework\Interception\{closure}()
#19 /var/www/html/generated/code/Magento/Framework/DB/Adapter/Pdo/Mysql/Interceptor.php(32): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->___callPlugins('commit', Array, Array)
#20 /var/www/html/vendor/magento/framework/Setup/Patch/PatchApplier.php(169): Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor->commit()
#21 /var/www/html/setup/src/Magento/Setup/Model/Installer.php(1148): Magento\Framework\Setup\Patch\PatchApplier->applyDataPatch('Magento_Catalog...')
#22 /var/www/html/setup/src/Magento/Setup/Model/Installer.php(1020): Magento\Setup\Model\Installer->handleDBSchemaData(Object(Magento\Setup\Module\DataSetup), 'data', Array)
#23 /var/www/html/setup/src/Magento/Setup/Console/Command/UpgradeCommand.php(151): Magento\Setup\Model\Installer->installDataFixtures(Array, true)
#24 /var/www/html/vendor/symfony/console/Command/Command.php(326): Magento\Setup\Console\Command\UpgradeCommand->execute(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#25 /var/www/html/vendor/symfony/console/Application.php(1078): Symfony\Component\Console\Command\Command->run(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#26 /var/www/html/vendor/symfony/console/Application.php(324): Symfony\Component\Console\Application->doRunCommand(Object(Magento\Setup\Console\Command\UpgradeCommand), Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#27 /var/www/html/vendor/magento/framework/Console/Cli.php(122): Symfony\Component\Console\Application->doRun(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#28 /var/www/html/vendor/symfony/console/Application.php(175): Magento\Framework\Console\Cli->doRun(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput))
#29 /var/www/html/bin/magento(23): Symfony\Component\Console\Application->run()
#30 {main} {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): Area code is not set at /var/www/html/vendor/magento/framework/App/State.php:149)"} []
[2025-05-29T11:51:16.726366+00:00] main.CRITICAL: Magento\Framework\Exception\LocalizedException: Area code is not set in /var/www/html/vendor/magento/framework/App/State.php:149
Stack trace:
#0 /var/www/html/generated/code/Magento/Framework/App/State/Interceptor.php(50): Magento\Framework\App\State->getAreaCode()
#1 /var/www/html/vendor/magento/module-catalog/Model/Product.php(2408): Magento\Framework\App\State\Interceptor->getAreaCode()
#2 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Catalog\Model\Product->getIdentities()
#3 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Catalog\Model\Product\Interceptor->___callParent('getIdentities', Array)
#4 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Catalog\Model\Product\Interceptor->Magento\Framework\Interception\{closure}()
#5 /var/www/html/generated/code/Magento/Catalog/Model/Product/Interceptor.php(1112): Magento\Catalog\Model\Product\Interceptor->___callPlugins('getIdentities', Array, Array)
#6 /var/www/html/vendor/magento/framework/App/Cache/Tag/Strategy/Identifier.php(25): Magento\Catalog\Model\Product\Interceptor->getIdentities()
#7 /var/www/html/vendor/magento/framework/App/Cache/Tag/Resolver.php(43): Magento\Framework\App\Cache\Tag\Strategy\Identifier->getTags(Object(Magento\Catalog\Model\Product\Interceptor))
#8 /var/www/html/vendor/magento/module-page-cache/Observer/FlushCacheByTags.php(81): Magento\Framework\App\Cache\Tag\Resolver->getTags(Object(Magento\Catalog\Model\Product\Interceptor))
#9 /var/www/html/vendor/magento/framework/Event/Invoker/InvokerDefault.php(88): Magento\PageCache\Observer\FlushCacheByTags->execute(Object(Magento\Framework\Event\Observer))
#10 /var/www/html/vendor/magento/framework/Event/Invoker/InvokerDefault.php(74): Magento\Framework\Event\Invoker\InvokerDefault->_callObserverMethod(Object(Magento\PageCache\Observer\FlushCacheByTags), Object(Magento\Framework\Event\Observer))
#11 /var/www/html/vendor/magento/framework/Event/Manager.php(65): Magento\Framework\Event\Invoker\InvokerDefault->dispatch(Array, Object(Magento\Framework\Event\Observer))
#12 /var/www/html/generated/code/Magento/Framework/Event/Manager/Proxy.php(105): Magento\Framework\Event\Manager->dispatch('model_save_comm...', Array)
#13 /var/www/html/vendor/magento/framework/Model/AbstractModel.php(692): Magento\Framework\Event\Manager\Proxy->dispatch('model_save_comm...', Array)
#14 /var/www/html/generated/code/Magento/Catalog/Model/Product/Interceptor.php(1715): Magento\Framework\Model\AbstractModel->afterCommitCallback()
#15 [internal function]: Magento\Catalog\Model\Product\Interceptor->afterCommitCallback()
#16 /var/www/html/vendor/magento/framework/Model/ExecuteCommitCallbacks.php(44): call_user_func(Array)
#17 /var/www/html/vendor/magento/framework/Interception/Interceptor.php(146): Magento\Framework\Model\ExecuteCommitCallbacks->afterCommit(Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor), Object(Magento\Framework\DB\Adapter\Pdo\Mysql\Interceptor))
